year,province,university_name,major_group_code,major_group_name,major_name,batch,enrollment_count,subject_requirements,highest_score,lowest_score,average_score,lowest_rank,average_rank,notes
2024,上海,上海师范大学,12303,上海师大(03),金融科技,普通本科,10,物,519,506,511,18067,16761,
2024,上海,上海师范大学,12303,上海师大(03),工程管理,普通本科,24,物,519,503,505,18767,18290,
2024,上海,上海师范大学,12304,上海师大(04),生物科学,普通本科,40,物化,549,494,511,20956,16761,
2024,上海,上海师范大学,12304,上海师大(04),食品安全与检测,普通本科,15,物化,549,500,510,19486,17049,
2024,上海,上海师范大学,12304,上海师大(04),化学类,普通本科,50,物化,549,494,502,20956,19008,
2024,上海,上海师范大学,12304,上海师大(04),环境工程,普通本科,20,物化,549,494,501,20956,19243,
2024,上海,上海师范大学,12304,上海师大(04),园艺,普通本科,15,物化,549,494,499,20956,19729,
2024,上海,上海师范大学,12304,上海师大(04),数学与应用数学(数学金融 AI 实验班),普通本科,51,物化,549,516,526,15485,13085,
2024,上海,上海师范大学,12304,上海师大(04),数学类,普通本科,25,物化,549,511,516,16761,15485,
2024,上海,上海师范大学,12304,上海师大(04),物理学,普通本科,21,物化,549,511,515,16761,15734,
2024,上海,上海师范大学,12304,上海师大(04),电子信息类,普通本科,101,物化,549,505,521,18290,14281,
2024,上海,上海师范大学,12304,上海师大(04),汽车服务工程(中外合作办学),普通本科,10,物化,549,495,500,20693,19486,
2024,上海,上海师范大学,12304,上海师大(04),土木工程(中外合作办学),普通本科,15,物化,549,495,503,20693,18767,
2024,上海,上海师范大学,12304,上海师大(04),电子信息工程(中外合作办学),普通本科,11,物化,549,506,519,18067,14753,
2024,上海,上海师范大学,12304,上海师大(04),机械设计制造及其自动化(中外合作办学),普通本科,10,物化,549,504,508,18539,17567,
2024,上海,上海师范大学,12304,上海师大(04),计算机科学与技术(中外合作办学),普通本科,10,物化,549,504,507,18539,17795,
2024,上海,上海师范大学,12305,上海师大(05),艺术管理,普通本科,20,不限,521,502,506,19008,18067,
2024,上海,上海师范大学,12305,上海师大(05),广播电视编导,普通本科,22,不限,521,504,510,18539,17049,
2024,上海,上海师范大学,12305,上海师大(05),戏剧影视文学,普通本科,20,不限,521,502,509,19008,17313,
2024,上海,上海工程技术大学,12401,上工程(01),机械工程,普通本科,51,物化,518,484,490,23553,22003,
2024,上海,上海工程技术大学,12401,上工程(01),车辆工程,普通本科,42,物化,518,490,494,22003,20956,
2024,上海,上海工程技术大学,12401,上工程(01),飞行器制造工程,普通本科,119,物化,518,484,489,23553,22270,
2024,上海,上海工程技术大学,12402,上工程(02),智能制造工程,普通本科,27,物化,503,480,483,24562,23814,
2024,上海,上海工程技术大学,12402,上工程(02),机器人工程,普通本科,33,物化,503,477,480,25053,24562,
2024,上海,上海工程技术大学,12402,上工程(02),电子信息类,普通本科,191,物化,503,479,484,24795,23553,
2024,上海,上海工程技术大学,12402,上工程(02),电子信息工程,普通本科,24,物化,503,489,491,22270,21744,
2024,上海,上海工程技术大学,12402,上工程(02),制药工程,普通本科,39,物化,503,476,480,25541,24562,
2024,上海,上海工程技术大学,12402,上工程(02),药学封装技术,普通本科,20,物化,503,476,480,25541,24562,
2024,上海,上海工程技术大学,12402,上工程(02),数据计算及应用,普通本科,24,物化,503,478,482,25053,24080,
2024,上海,上海工程技术大学,12402,上工程(02),光电信息科学与工程,普通本科,25,物化,503,477,479,25053,24795,
2024,上海,上海工程技术大学,12403,上工程(03),能源与动力工程,普通本科,50,物化,505,461,470,29262,26996,
2024,上海,上海工程技术大学,12403,上工程(03),汽车服务工程,普通本科,21,物化,505,462,466,29014,28028,
2024,上海,上海工程技术大学,12403,上工程(03),高分子材料与工程,普通本科,4,物化,505,475,481,25819,24337,
2024,上海,上海工程技术大学,12403,上工程(03),化学工程与工艺,普通本科,22,物化,505,466,474,28028,26034,
2024,上海,上海工程技术大学,12403,上工程(03),环境工程,普通本科,22,物化,505,468,468,27525,27525,
2024,上海,上海工程技术大学,12403,上工程(03),涂料工程,普通本科,1,物化,505,464,464,28519,28519,
2024,上海,上海工程技术大学,12403,上工程(03),材料化学,普通本科,26,物化,505,461,466,29262,28028,
2024,上海,上海工程技术大学,12403,上工程(03),材料成型及控制工程,普通本科,16,物化,505,464,468,28519,27525,
2024,上海,上海工程技术大学,12403,上工程(03),纺织工程,普通本科,11,物化,505,461,466,29262,28028,
2024,上海,上海工程技术大学,12403,上工程(03),非织造材料与工程,普通本科,14,物化,505,461,463,29262,28756,
2024,上海,上海工程技术大学,12403,上工程(03),车辆工程(城市轨道交通车辆方向),普通本科,90,物化,505,467,478,27778,25053,
2024,上海,上海工程技术大学,12403,上工程(03),轨道交通信号与控制,普通本科,69,物化,505,466,468,28028,27525,
2024,上海,上海工程技术大学,12403,上工程(03),交通运输,普通本科,64,物化,505,461,468,29262,27525,
2024,上海,上海工程技术大学,12403,上工程(03),轨道交通,普通本科,22,物化,505,463,465,28756,28294,
2024,上海,上海工程技术大学,12403,上工程(03),材料科学(东方管理方向),普通本科,4,物化,505,475,475,25819,25819,
2024,上海,上海工程技术大学,12404,上工程(04),工程管理,普通本科,8,物,494,476,479,25541,24795,
2024,上海,上海工程技术大学,12404,上工程(04),信息管理与信息系统,普通本科,28,物,494,478,482,25053,24080,
2024,上海,上海工程技术大学,12404,上工程(04),工业工程,普通本科,14,物,494,476,480,25541,24562,
2024,上海,上海工程技术大学,12405,上工程(05),工商管理类,普通本科,86,不限,494,466,471,28028,26748,
2024,上海,上海工程技术大学,12405,上工程(05),公共管理类,普通本科,38,不限,494,466,470,28028,26996,
2024,上海,上海工程技术大学,12405,上工程(05),金融学,普通本科,41,不限,494,465,469,28294,27273,
2024,上海,上海工程技术大学,12405,上工程(05),国际经济与贸易,普通本科,27,不限,494,465,467,28294,27778,
2024,上海,上海工程技术大学,12405,上工程(05),旅游管理(邮轮经济方向),普通本科,11,不限,494,466,467,28028,27778,
2024,上海,上海工程技术大学,12405,上工程(05),物流管理,普通本科,28,不限,494,466,470,28028,26996,
2024,上海,上海工程技术大学,12405,上工程(05),养老服务管理,普通本科,18,不限,494,469,473,27273,26270,
2024,上海,上海工程技术大学,12405,上工程(05),广告学,普通本科,22,不限,494,469,476,27273,25541,
2024,上海,上海工程技术大学,12405,上工程(05),物流管理(民航物流方向),普通本科,25,不限,494,470,475,26996,25819,
2024,上海,上海工程技术大学,12405,上工程(05),交通管理,普通本科,16,不限,494,478,482,25053,24080,
2024,上海,上海工程技术大学,12405,上工程(05),服装设计与工程,普通本科,25,不限,494,472,477,26492,25299,
2024,上海,上海工程技术大学,12405,上工程(05),翻译,普通本科,29,不限,494,465,468,28294,27525,
2024,上海,上海海事大学,12501,上海海大(01),新闻学,普通本科,10,不限,520,511,512,16761,16483,
2024,上海,上海海事大学,12502,上海海大(02),英语,普通本科,10,不限,509,491,499,21744,19729,
2024,上海,上海海事大学,12503,上海海大(03),汉语国际教育,普通本科,10,不限,508,492,500,21473,19486,
2024,上海,上海海事大学,12504,上海海大(04),工商管理类,普通本科,40,不限,510,485,489,23293,22270,
2024,上海,上海海事大学,12505,上海海大(05),医学技术类(运动健康方向),普通本科,79,物化,554,487,496,22781,20446,
2024,上海,上海海事大学,12506,上海海大(06),数据科学与大数据技术,普通本科,21,物化,496,486,489,23040,22270,
2024,上海,海军军医大学,12601,海军医大(01),临床医学(高级临床医师方向),普通本科,5,物化,586,578,581,2962,2552,
2024,上海,海军军医大学,12601,海军医大(01),临床医学(卓越医师方向),普通本科,10,物化,586,563,567,5356,4662,
2024,上海,海军军医大学,12601,海军医大(01),麻醉学(临床麻醉医师方向),普通本科,3,物化,586,565,568,4841,4499,
2024,上海,海军军医大学,12601,海军医大(01),医学影像学(临床影像医师方向),普通本科,1,物化,586,565,565,5019,5019,
2024,上海,海军军医大学,12601,海军医大(01),中医学(中医临床医师方向),普通本科,1,物化,586,562,562,5544,5544,
2024,上海,海军军医大学,12602,海军医大(02),药学(药剂师方向),普通本科,3,物化,560,548,552,8178,7412,
2024,上海,海军军医大学,12602,海军医大(02),生物技术,普通本科,2,物化,560,549,555,7975,6832,
2024,上海,海军军医大学,12603,海军医大(03),护理学(护理师方向),普通本科,2,物化,538,531,535,11919,10985,
2024,上海,上海立信会计金融学院,12701,立信金融(01),金融学,普通本科,157,不限,509,474,484,26034,23553,
2024,上海,上海立信会计金融学院,12701,立信金融(01),信用管理,普通本科,25,不限,509,474,476,26034,25541,
2024,上海,上海立信会计金融学院,12701,立信金融(01),经济学,普通本科,40,不限,509,473,476,26270,25541,
2024,上海,上海立信会计金融学院,12701,立信金融(01),国际经济与贸易,普通本科,122,不限,509,471,474,26748,26034,
2024,上海,上海立信会计金融学院,12701,立信金融(01),保险学,普通本科,40,不限,509,471,475,26748,25819,
2024,上海,上海立信会计金融学院,12701,立信金融(01),财政学,普通本科,46,不限,509,482,488,24080,22514,
2024,上海,上海立信会计金融学院,12701,立信金融(01),税收学,普通本科,128,不限,509,479,485,24795,23293,
2024,上海,上海立信会计金融学院,12701,立信金融(01),法学,普通本科,70,不限,509,480,488,24562,22514,
2024,上海,上海立信会计金融学院,12701,立信金融(01),日语,普通本科,22,不限,509,470,475,26996,25819,
2024,上海,上海立信会计金融学院,12701,立信金融(01),商务英语,普通本科,58,不限,509,470,476,26996,25541,
2024,上海,上海立信会计金融学院,12701,立信金融(01),英语,普通本科,25,不限,509,470,476,26996,25541,
2024,上海,上海立信会计金融学院,12702,立信金融(02),会计学,普通本科,125,不限,526,477,491,25053,21744,
2024,上海,上海立信会计金融学院,12702,立信金融(02),审计学,普通本科,112,不限,526,495,506,20693,18067,
2024,上海,上海立信会计金融学院,12702,立信金融(02),财务管理,普通本科,120,不限,526,486,491,23040,21744,
2024,上海,上海立信会计金融学院,12702,立信金融(02),资产评估,普通本科,46,不限,526,483,485,23814,23293,
2024,上海,上海立信会计金融学院,12702,立信金融(02),国际商务,普通本科,30,不限,526,477,480,25053,24562,
2024,上海,上海立信会计金融学院,12702,立信金融(02),工商管理,普通本科,85,不限,526,477,481,25053,24337,
2024,上海,上海立信会计金融学院,12702,立信金融(02),人力资源管理,普通本科,50,不限,526,478,482,25053,24080,
2024,上海,上海立信会计金融学院,12702,立信金融(02),市场营销,普通本科,24,不限,526,478,481,25053,24337,
2024,上海,上海立信会计金融学院,12702,立信金融(02),物流管理,普通本科,32,不限,526,478,481,25053,24337,
2024,上海,上海立信会计金融学院,12702,立信金融(02),行政管理,普通本科,58,不限,526,477,478,25053,25053,
2024,上海,上海立信会计金融学院,12703,立信金融(03),投资学,普通本科,40,物,513,460,466,29525,28028,
2024,上海,上海立信会计金融学院,12703,立信金融(03),经济统计学,普通本科,30,物,513,467,476,27778,25541,
2024,上海,上海立信会计金融学院,12703,立信金融(03),金融数学,普通本科,45,物,513,468,479,27525,24795,
2024,上海,上海立信会计金融学院,12703,立信金融(03),数字经济,普通本科,25,物,513,462,467,29014,27778,
2024,上海,上海立信会计金融学院,12703,立信金融(03),精算学,普通本科,65,物,513,454,462,30934,29014,
2024,上海,上海立信会计金融学院,12704,立信金融(04),应用统计学,普通本科,80,物化,508,451,459,31665,29755,
2024,上海,上海立信会计金融学院,12704,立信金融(04),数学与应用数学,普通本科,20,物化,508,462,475,29014,25819,
2024,上海,上海立信会计金融学院,12704,立信金融(04),计算机科学与技术,普通本科,89,物化,508,450,457,31904,30232,
2024,上海,上海立信会计金融学院,12704,立信金融(04),数据科学与大数据技术,普通本科,62,物化,508,449,454,32134,30934,
2024,上海,上海立信会计金融学院,12704,立信金融(04),智能科学与技术,普通本科,50,物化,508,448,451,32390,31665,
2024,上海,上海第二工业大学,12801,二工大(01),计算机科学与技术(卓越工程师班),普通本科,45,物化,497,471,476,26748,25541,
